id,goodsCode,goodsCodeType,goodsBasicName,goodsBasicType,goodsBasicDesc,goodsMerchantId,merchantName,merchantPersonName,goodsUnit,goodsSize,goodsPrice,goodsGuaranteeLength,useGoodsCount
782,6.92245E+12,NULL,迪彩丰盈波浪弹力素300g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,782
783,6.92245E+12,NULL,迪彩焗油顺滑护发素（橄榄）400ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,783
784,6.92245E+12,NULL,迪彩蛋白营养护发素（小麦蛋白）1L,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,784
785,6.92245E+12,NULL,迪彩健康营养焗油膏500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,785
799,6.92245E+12,NULL,迪彩茉莉滋柔洗沐组合（750ml茉莉精油柔顺洗发露+750ml茉莉精油亮滑理肤沐浴露）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*6,1,3,799
800,6.92245E+12,NULL,迪彩水润去屑（茉莉精油）洗发露800g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,800
801,6.92245E+12,NULL,迪彩活力去屑洗发露（升级）800g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,801
802,6.92245E+12,NULL,迪彩染发焗油(自然黑）50g*2,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*6,1,4,802
815,6.92245E+12,1,迪彩润白养肤香薰沐浴露（橙花精油）900ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,815
816,6.92245E+12,NULL,迪彩亮滑理肤香薰沐浴露（茉莉精油）900ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,816
817,6.92245E+12,NULL,迪彩亮滑理肤香薰沐浴露（茉莉精油）500ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,817
818,6.92273E+12,NULL,丹姿卡迪那水养精华发膜350ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×24,1,3,818
832,6.92273E+12,NULL,丹姿卡迪那去屑洗发露（清凉止痒型）200g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×36,1,3,832
833,6.92273E+12,NULL,丹姿卡迪那修护洗发露（丝润亮泽型）400g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×24,1,3,833
834,6.92273E+12,NULL,丹姿卡迪那修护洗发露（丝润亮泽型）700g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×18,1,3,834
835,6.92273E+12,NULL,丹姿卡迪那修护洗发露（丝润亮泽型）200g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×36,1,3,835
849,6.92273E+12,NULL,丹姿卡迪那去屑洗发露（控油清爽型）200g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×36,1,3,0
850,6.92273E+12,NULL,丹姿卡迪那去屑洗发露（控油清爽型）400g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×24,1,3,850
851,6.92273E+12,NULL,丹姿卡迪那去屑洗发露（控油清爽型）700g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×18,1,3,851
852,6.92273E+12,NULL,丹姿他能量酷润清新洁面啫喱,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×72,1,3,852
865,6.92273E+12,NULL,丹姿海洋源萃水漾弹力紧致霜50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,865
866,6.92273E+12,NULL,丹姿海洋源萃水漾焕能洁肤啫125g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,866
867,6.92273E+12,1,丹姿水密码水漾焕能细肤水120ml（清润型）,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,867
868,6.92273E+12,NULL,丹姿水密码水漾焕能精华露30ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,868
869,6.92273E+12,NULL,丹姿美白防晒露套装SPF20,1,NULL,86,重庆市展鹿商贸有限公司,NULL,套,1×4×12,1,3,0
719,6.92027E+12,NULL,丝华洛奇防掉固发精油洗发露(白),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,300ml*2*18,1,3,719
721,6.92027E+12,NULL,丝华洛奇强效去屑精油洗发露(红),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,500ml*2*12,1,3,721
728,6.92027E+12,NULL,丝华洛奇焗油修复精油护发乳(金),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,500ml*2*12,1,3,728
730,6.92027E+12,NULL,丝华洛奇锁色滋养精油发膜(红),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,300ml*24,1,3,0
737,6.92027E+12,NULL,丝华洛奇新贵.无硅油奢养激强去屑洗发乳,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,300ml*2*18,1,3,0
739,6.92027E+12,NULL,丝华洛奇新贵.无硅油奢养激强去屑洗发乳,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,500ml*2*12,1,3,739
744,6.92027E+12,NULL,丝华洛奇新贵.无硅油奢养去屑控油洗发乳,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,750ml*1*18,1,3,744
746,6.92027E+12,NULL,丝华洛奇新贵.奢养高能理疗护理发膜,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,450ml*1*24,1,3,0
753,6.92071E+12,NULL,阿迪达斯男士舒缓止痒去屑洗发露 220ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,753
755,6.92071E+12,1,阿迪达斯男士控油劲爽去屑洗发露 400ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,4,755
762,6.92243E+12,NULL,歌倩蛇胆牛黄花露水195ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*30,1,3,0
764,6.92243E+12,NULL,歌倩金银花爽肤健康沐浴露800ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*18,1,3,764
769,6.92243E+12,NULL,歌倩深层滋润修复护发素500ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*36,1,5,769
771,6.92243E+12,NULL,歌倩花香香水沐浴露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1L*18,1,3,771
778,6.92245E+12,NULL,迪彩清爽保湿啫喱膏250g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,778
780,6.92245E+12,NULL,迪彩迪彩卷曲湿亮弹力素300g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,780
787,6.92245E+12,NULL,迪彩老姜护发素750ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,787
789,6.92245E+12,NULL,迪彩护发素（橄榄）750ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,789
794,6.92245E+12,NULL,迪彩焗油滋润洗发露（橄榄）750ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,794
796,6.92245E+12,NULL,迪彩水润去屑（茉莉精油）洗发露500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,4,0
798,6.92245E+12,NULL,迪彩浪漫花香洗沐组合（750mL迷迭香精油去屑洗发水+750ml玫瑰精油香体嫩肤沐浴露）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*6,1,3,798
803,6.92245E+12,NULL,迪彩染发膏（棕色）50g*2,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*6,1,4,803
805,6.92245E+12,NULL,迪彩染发膏(棕黑色）50g*2,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*6,1,4,805
812,6.92245E+12,NULL,迪彩香体嫩肤香薰沐浴露 (玫瑰精油)500ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,812
814,6.92245E+12,NULL,迪彩香体嫩肤香薰沐浴露（玫瑰精油）900ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*12,1,3,814
819,6.92273E+12,NULL,丹姿卡迪那金纯盈卷精华发膜350ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×24,1,3,819
821,6.92273E+12,NULL,丹姿卡迪那保湿亮发啫喱水230g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×72,1,3,821
823,6.92273E+12,NULL,丹姿清爽净透沐浴露500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×24,1,3,823
828,6.92273E+12,NULL,丹姿卡迪那去屑洗发露（滋润黑亮型）700g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×18,1,3,828
830,6.92273E+12,NULL,丹姿卡迪那去屑洗发露（清凉止痒型）700g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×18,1,3,830
837,6.92273E+12,NULL,丹姿祛痘清爽洁面乳100g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×72,1,3,837
839,6.92273E+12,NULL,丹姿他能量男士清爽洁面乳,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×72,1,3,839
844,6.92273E+12,NULL,丹姿卡迪那修护洗发露（柔韧顺滑型）200g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×36,1,3,844
846,6.92273E+12,NULL,丹姿卡迪那修护洗发露（柔韧顺滑型）700g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×18,1,3,846
848,6.92273E+12,NULL,丹姿卡迪那修护洗发露（黑亮去屑型）700g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×18,1,3,848
853,6.92273E+12,NULL,丹姿他能量劲爽控油磨砂洁面膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,853
855,6.92273E+12,NULL,丹姿冰爽丝滑沐浴露500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×24,1,3,855
862,6.92273E+12,NULL,丹姿水密码水漾焕能眼精华20ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,862
864,6.92273E+12,NULL,丹姿海洋源萃妙肌BB裸妆霜SPF20 PA++30g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,864
871,6.92273E+12,NULL,丹姿清透雪肌磨砂沐浴露500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×24,1,3,871
881,6.92273E+12,NULL,丹姿水密码水漾盈润乳液100ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,881
886,6.92273E+12,1,丹姿水感美白防晒露SPF30 PA+++特惠装P50g,1,,86,重庆市展鹿商贸有限公司,NULL,盒,1×12,188,3,886
888,6.92273E+12,NULL,丹姿清新净透沐浴露1kg,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1×18,1,3,888
895,6.92273E+12,NULL,丹姿水密码眼部精华20g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,895
897,6.92273E+12,NULL,丹姿水密码滢亮皙白隔离霜50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,897
904,6.92273E+12,NULL,丹姿水密码锁水睡眠面膜（免洗）80g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,904
906,6.92273E+12,NULL,丹姿水密码水漾保湿凝露50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,906
911,6.92273E+12,NULL,丹姿水密码活泉净爽柔皙洁面泡泡150ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,911
913,6.92286E+12,NULL,美露华柔顺护发素,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,500ml*48,1,3,913
915,6.92286E+12,NULL,美露华去屑洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,750ml*18,1,4,915
920,6.92286E+12,NULL,美露华去屑洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,200ml*48,1,4,920
922,6.92286E+12,NULL,美露华乳液修复洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,200ml*48,1,4,0
929,6.92286E+12,NULL,美露华牛奶润白沐浴露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,400ml*40,1,4,0
931,6.92286E+12,NULL,美露华薄荷冰爽沐浴露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,400ml*40,1,4,0
936,6.92298E+12,NULL,贝纽hello kitty植物精纯清爽洗沐二合一500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*24,1,5,936
938,6.92298E+12,NULL,贝纽hello kitty植物精纯牛奶嫩肤霜60g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*96,1,4,938
940,6.92298E+12,NULL,贝纽hello kitty植物精纯清爽润肤露（男）100g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*96,1,4,940
945,6.92298E+12,NULL,贝纽hello kitty植物精纯洁净洗手液500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*24,1,5,945
947,6.92298E+12,NULL,贝纽小黄人牛油果净爽洗发露400g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,5,947
954,6.92298E+12,NULL,贝纽小黄人牛油果牛奶润肤露100g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*96,1,4,954
956,6.92298E+12,NULL,贝纽鲜果亲肤爽身粉140g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,4,956
961,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（激强去屑）300ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*36,1,5,961
963,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（强韧健发）300ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*36,1,5,963
965,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（激强去屑）500ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,965
970,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（丝质顺滑）700ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*18,1,3,970
972,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（焗油修护）700ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*18,1,3,972
979,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛沐浴乳（水润保湿）700ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*18,1,3,0
981,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛沐浴乳（滋养嫩肤）700ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*18,1,3,0
988,6.92443E+12,NULL,益达洁白冰凉薄荷牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,175gX48,1,3,988
990,6.92443E+12,NULL,益达全效中药护理牙膏（竖包装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,100g×64支,1,3,990
995,6.92443E+12,NULL,牙博士全效牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,225g*48,1,3,995
997,6.92498E+12,NULL,飞箭三合一杀虫剂（茉莉/柠檬/玫瑰）750ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,0
1004,6.92498E+12,NULL,飞箭甜睡宝电热驱蚊液+器(带拖线)组合装(无香精)45ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*36,1,2,0
1006,6.92498E+12,1,飞箭杀蟑气雾剂600ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,0
1013,6.92498E+12,NULL,小浣熊源森态儿童草本舒缓洗发沐浴露1000ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*8,1,3,1013
1015,6.92498E+12,NULL,小浣熊源森态婴儿滋养霜50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,4,1015
1020,6.92498E+12,NULL,小浣熊源森态3.5g+3.5g儿童倍润唇膏特惠装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*12*12,1,3,1020
1022,6.92498E+12,NULL,小浣熊源森态婴儿天然草本玉米热痱粉140g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*48,1,3,1022
1029,6.92498E+12,NULL,小浣熊源森态儿童呵护型柔软牙刷003,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*12*12,1,3,1029
1031,6.92498E+12,NULL,小浣熊源森态儿童牛奶滋养洗发沐浴露230ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*30,1,3,1031
882,6.92273E+12,NULL,丹姿水密码补水明星组合,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1×12,188,3,882
883,6.92273E+12,1,丹姿水密码滢亮皙白护肤礼盒（滋润霜版）,1,,86,重庆市展鹿商贸有限公司,NULL,盒,1×12,188,3,883
884,6.92273E+12,NULL,丹姿水密码锁水修护礼盒,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1×12,188,3,884
885,6.92273E+12,NULL,丹姿海洋源萃水盈清透三件套,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1×12,188,3,885
899,6.92273E+12,NULL,丹姿水密码精华乳液120ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,899
900,6.92273E+12,NULL,丹姿水密码补水霜（清润型）50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,900
901,6.92273E+12,NULL,丹姿水密码精华霜50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×36,1,3,901
902,6.92273E+12,NULL,丹姿水密码保湿霜（清润型）50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1×48,1,3,902
916,6.92286E+12,NULL,美露华去屑洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1000ml*12,1,4,916
917,6.92286E+12,NULL,美露华柔顺洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,750ml*18,1,4,917
918,6.92286E+12,NULL,美露华去屑洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,400ml*40,1,4,918
919,6.92286E+12,NULL,美露华柔顺洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,400ml*40,1,4,919
932,6.92286E+12,NULL,美露华尖刀乳液洗发露+美露华乳液护发素,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,750ml+500ml*12,1,4,932
933,6.92286E+12,NULL,雪肤莱玉兰香氛滋润嫩白沐浴露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1L*12,1,3,933
934,6.92298E+12,NULL,贝纽hello kitty植物精纯清爽洗沐二合一400g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,5,934
935,6.92298E+12,NULL,贝纽hello kitty植物精纯滋润洗沐二合一500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*24,1,5,935
949,6.92298E+12,NULL,贝纽小黄人牛油果清爽洗沐二合一400g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,5,949
950,6.92298E+12,NULL,贝纽小黄人牛油果润泽洗沐二合一400g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,5,950
951,6.92298E+12,NULL,贝纽小黄人牛油果柔肤香皂180g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,4,951
952,6.92298E+12,NULL,贝纽小黄人牛油果柔滑润肤霜60g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*96,1,4,952
966,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（丝质顺滑）500ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,966
967,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（强韧健发）500ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,967
968,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（焗油修护）500ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,968
969,6.92352E+12,NULL,丝华洛奇氨基酸奢养香氛洗发乳（激强去屑）700ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*18,1,3,969
982,6.92443E+12,NULL,益达洁白木糖醇儿童防蛀牙膏(6-12岁）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,50g*72,1,3,982
983,6.92443E+12,NULL,益达木糖醇防蛀美白牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,105gX48,1,3,983
984,6.92443E+12,NULL,益达洁白草莓薄荷亮白水晶牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,165g*48,1,3,984
985,6.92443E+12,NULL,益达洁白双效美白牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,175gX48,1,3,985
986,6.92443E+12,NULL,益达酷白清爽牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,120g*72,1,3,986
999,6.92498E+12,NULL,飞箭电热驱蚊液+器组合装(2瓶无香精、1液用直插器)45ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*30,1,2,0
1000,6.92498E+12,NULL,飞箭甜睡宝电热驱蚊液(无香精)45ml*2,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*30,1,2,0
1001,6.92498E+12,NULL,飞箭甜睡宝加大40盘桶装微烟檀香型蚊香,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*18,1,2,0
1002,6.92498E+12,NULL,小浣熊源森态蚊不叮花露水195ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*30,1,3,1002
1016,6.92498E+12,NULL,小浣熊源森态婴儿保湿霜50g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,4,1016
1017,6.92498E+12,NULL,小浣熊源森态儿童燕麦蛋白润体露200ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,5,1017
1018,6.92498E+12,NULL,小浣熊源森态儿童润肤营养蜜130ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,4,1018
1019,6.92498E+12,NULL,小浣熊源森态儿童柔润保湿护手霜70g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*60,1,3,1019
1032,6.92498E+12,NULL,小浣熊源森态儿童草本舒缓洗发沐浴露230ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*30,1,3,1032
1033,6.92498E+12,NULL,小浣熊源森态贝贝金水100ml+120ml儿童洗发沐浴露120ml套装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*30,1,4,1033
1034,6.92498E+12,NULL,小浣熊源森态水嫩嫩牛奶滋润霜30g+唇膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*60,1,3,1034
557,8.52821E+11,NULL,迪菲娜蜗牛原液头皮唤活滋润发膜450ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,5,557
558,8.52821E+11,NULL,迪菲娜玫瑰精油保湿嫩滑沐浴乳液900ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,4,558
559,8.52821E+11,NULL,迪菲娜香草精油舒缓润养沐浴乳液900ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,4,559
573,4.8967E+12,NULL,莎曼琪岩浆洁颜豆,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,40粒*24,1,3,573
574,4.8967E+12,NULL,莎曼琪石斛菁纯修护冰晶露40g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,574
575,4.8967E+12,NULL,莎曼琪透明质酸焕颜套3*30ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,4,575
576,4.8967E+12,NULL,莎曼琪水漾净化护肤盒 5ml*6支+25ml*6片,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,4,576
590,4.89704E+12,NULL,NAK珍品生姜无硅油洗发露580ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,590
591,4.89704E+12,NULL,NAK奢享丝滑润发精油100ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*72,1,5,591
592,4.89708E+12,NULL,傲漾奢香洗发露（强韧丝滑）600ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*24,1,5,592
593,4.89708E+12,NULL,傲漾奢香发膜霜500ML,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*24,1,5,593
606,6.90008E+12,NULL,隆力奇蛇胆牛黄花露水（PET瓶，AB版）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,195ml*30,1,5,606
607,6.90008E+12,NULL,隆力奇蛇油膏20g+6g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,袋,1*300,1,3,607
608,6.90008E+12,NULL,隆力奇蛇胆牛奶香皂120g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,块,1*72,1,3,608
609,6.90008E+12,NULL,隆力奇蛇胆硫磺皂80g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,块,1*72,1,3,609
610,6.90008E+12,NULL,隆力奇蛇油宝宝霜（AA版）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,50g *36盒,1,3,610
623,6.90008E+12,NULL,隆力奇瓶装蛇油膏60g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*36,1,5,623
624,6.90008E+12,NULL,隆力奇花之语沐浴露（冰莲清香型）2.01L,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*6,1,3,624
625,6.90008E+12,NULL,隆力奇花之语沐浴露（柔和洋甘菊型）2.01L,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*6,1,3,625
